id_odsp,date,league,season,country,ht,at,time,text,event_type,event_type2,shot_outcome,is_goal,side,event_team,opponent,fthg,ftag,odd_h,odd_d,odd_a,score,game_state,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_yellow_cards,away_yellow_cards,home_sending_off,away_sending_off,home_fouls,away_fouls,home_corners,away_corners
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,83,JA©rA©my Sorbon (Caen) wins a free kick on the right wing.,8,,,0,1,Caen,Valenciennes,1,0,2.5,3.4,3.45,1-0,winning,9,10,3,5,6,5,1,1,0,0,8,9,2,8
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,83,Nicolas Seube (Caen) wins a free kick on the right wing.,8,,,0,1,Caen,Valenciennes,1,0,2.5,3.4,3.45,1-0,winning,9,10,3,5,6,5,1,1,0,0,8,9,2,8
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,83,Foul by GaA«l Danic (Valenciennes).,3,,,0,2,Valenciennes,Caen,1,0,2.5,3.4,3.45,1-0,losing,9,10,3,5,6,5,1,1,0,0,8,10,2,8
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,84,Foul by Gregory Leca (Caen).,3,,,0,1,Caen,Valenciennes,1,0,2.5,3.4,3.45,1-0,winning,9,10,3,5,6,5,1,1,0,0,9,10,2,8
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,84,Mamadou Samassa (Valenciennes) wins a free kick in the attacking half.,8,,,0,2,Valenciennes,Caen,1,0,2.5,3.4,3.45,1-0,losing,9,10,3,5,6,5,1,1,0,0,9,10,2,8
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,87,Attempt blocked. FrA©dA©ric Bulot (Caen) left footed shot from outside the box is blocked.,1,,3.0,0,1,Caen,Valenciennes,1,0,2.5,3.4,3.45,1-0,winning,10,10,3,5,7,5,1,1,0,0,9,10,2,8
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,87,"Corner,  Caen. Conceded by David Ducourtioux.",2,,,0,1,Caen,Valenciennes,1,0,2.5,3.4,3.45,1-0,winning,10,10,3,5,7,5,1,1,0,0,9,10,3,8
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,88,"Corner,  Valenciennes. Conceded by Damien Marcq.",2,,,0,2,Valenciennes,Caen,1,0,2.5,3.4,3.45,1-0,losing,10,10,3,5,7,5,1,1,0,0,9,10,3,9
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,88,Attempt blocked. Foued Kadir (Valenciennes) left footed shot from the right side of the box is blocked.,1,,3.0,0,2,Valenciennes,Caen,1,0,2.5,3.4,3.45,1-0,losing,10,11,3,5,7,6,1,1,0,0,9,10,3,9
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,88,"Corner,  Valenciennes. Conceded by Alexandre Raineau.",2,,,0,2,Valenciennes,Caen,1,0,2.5,3.4,3.45,1-0,losing,10,11,3,5,7,6,1,1,0,0,9,10,3,10
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,88,Attempt saved. RA©mi Gomis (Valenciennes) header from the centre of the box is saved in the top centre of the goal. Assisted by Foued Kadir with a cross.,1,12.0,1.0,0,2,Valenciennes,Caen,1,0,2.5,3.4,3.45,1-0,losing,10,12,3,6,7,6,1,1,0,0,9,10,3,10
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,88,"Corner,  Valenciennes. Conceded by Gregory Leca.",2,,,0,2,Valenciennes,Caen,1,0,2.5,3.4,3.45,1-0,losing,10,12,3,6,7,6,1,1,0,0,9,10,3,11
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,90,Attempt missed. Romain Hamouma (Caen) right footed shot from outside the box misses to the left. Assisted by Damien Marcq.,1,12.0,2.0,0,1,Caen,Valenciennes,1,0,2.5,3.4,3.45,1-0,winning,11,12,3,6,8,6,1,1,0,0,9,10,3,11
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,90,Foul by Pierre-Alain Frau (Caen).,3,,,0,1,Caen,Valenciennes,1,0,2.5,3.4,3.45,1-0,winning,11,12,3,6,8,6,1,1,0,0,10,10,3,11
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,90,GrA©gory Pujol (Valenciennes) wins a free kick in the defensive half.,8,,,0,2,Valenciennes,Caen,1,0,2.5,3.4,3.45,1-0,losing,11,12,3,6,8,6,1,1,0,0,10,10,3,11
GUOdmtII/,2011-08-06,F1,2012,france,Caen,Valenciennes,90,Pierre-Alain Frau (Caen) is shown the yellow card for a bad foul.,4,,,0,1,Caen,Valenciennes,1,0,2.5,3.4,3.45,1-0,winning,11,12,3,6,8,6,2,1,0,0,10,10,3,11
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,2,Foul by Fabrice Ehret (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-0,drawing,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,2,Nolan Roux (Brest) wins a free kick on the right wing.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-0,drawing,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,2,"Offside, Brest. Ousmane Coulibaly tries a through ball, but Jonathan AyitA© is caught offside.",9,13.0,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-0,drawing,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,4,"Offside, Evian Thonon Gaillard. Sidney Govou tries a through ball, but Youssef Adnane is caught offside.",9,13.0,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-0,drawing,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,8,Foul by Eric TiA© Bi (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-0,drawing,0,0,0,0,0,0,0,0,0,0,0,2,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,8,Nolan Roux (Brest) wins a free kick on the left wing.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-0,drawing,0,0,0,0,0,0,0,0,0,0,0,2,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,9,Benoit Lesoimier (Brest) wins a free kick in the attacking half.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-0,drawing,0,0,0,0,0,0,0,0,0,0,0,2,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,9,Attempt missed. Bruno Grougi (Brest) right footed shot from outside the box is too high.,1,,2.0,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-0,drawing,1,0,0,0,1,0,0,0,0,0,0,2,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,11,Foul by CA©dric Cambon (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-0,drawing,1,0,0,0,1,0,0,0,0,0,0,3,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,11,Jonathan AyitA© (Brest) wins a free kick in the attacking half.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-0,drawing,1,0,0,0,1,0,0,0,0,0,0,3,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,12,"Attempt missed. Bruno Grougi (Brest) right footed shot from outside the box is close, but misses to the left. Assisted by Oscar Ewolo from a direct free kick.",1,12.0,2.0,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-0,drawing,2,0,0,0,2,0,0,0,0,0,0,3,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,16,Foul by Johan Martial (Brest).,3,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-0,drawing,2,0,0,0,2,0,0,0,0,0,1,3,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,16,Youssef Adnane (Evian Thonon Gaillard) wins a free kick in the defensive half.,8,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-0,drawing,2,0,0,0,2,0,0,0,0,0,1,3,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,16,Eric TiA© Bi (Evian Thonon Gaillard) wins a free kick in the defensive half.,8,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-0,drawing,2,0,0,0,2,0,0,0,0,0,1,3,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,16,Foul by Jonathan AyitA© (Brest).,3,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-0,drawing,2,0,0,0,2,0,0,0,0,0,2,3,0,0
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,17,"Corner,  Evian Thonon Gaillard. Conceded by Tripy Makonda.",2,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-0,drawing,2,0,0,0,2,0,0,0,0,0,2,3,0,1
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,17,"Goal!  Brest 0, Evian Thonon Gaillard 1. Olivier Sorlin (Evian Thonon Gaillard) right footed shot from the left side of the box to the top left corner following a corner.",1,,1.0,1,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-1,winning,2,1,0,1,2,0,0,0,0,0,2,3,0,1
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,19,"Corner,  Evian Thonon Gaillard. Conceded by Paul Baysse.",2,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-1,winning,2,1,0,1,2,0,0,0,0,0,2,3,0,2
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,19,Attempt missed. Olivier Sorlin (Evian Thonon Gaillard) right footed shot from outside the box is too high following a corner.,1,,2.0,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-1,winning,2,2,0,1,2,1,0,0,0,0,2,3,0,2
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,20,Attempt blocked. Youssef Adnane (Evian Thonon Gaillard) right footed shot from the right side of the box is blocked.,1,,3.0,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-1,winning,2,3,0,1,2,2,0,0,0,0,2,3,0,2
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,20,"Corner,  Evian Thonon Gaillard. Conceded by Tripy Makonda.",2,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-1,winning,2,3,0,1,2,2,0,0,0,0,2,3,0,3
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,20,"Goal!  Brest 0, Evian Thonon Gaillard 2. Ali Mmadi (Evian Thonon Gaillard) right footed shot from the right side of the box to the bottom left corner. Assisted by Eric TiA© Bi with a through ball.",1,12.0,1.0,1,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,2,4,0,2,2,2,0,0,0,0,2,3,0,3
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,23,Attempt missed. Jonathan AyitA© (Brest) left footed shot from a difficult angle on the left misses to the left. Assisted by Benoit Lesoimier with a through ball.,1,12.0,2.0,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,3,4,0,2,3,2,0,0,0,0,2,3,0,3
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,23,Foul by Tripy Makonda (Brest).,3,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,3,4,0,2,3,2,0,0,0,0,3,3,0,3
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,23,Sidney Govou (Evian Thonon Gaillard) wins a free kick on the right wing.,8,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,3,4,0,2,3,2,0,0,0,0,3,3,0,3
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,24,"Corner,  Evian Thonon Gaillard. Conceded by Steeve Elana.",2,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,3,4,0,2,3,2,0,0,0,0,3,3,0,4
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,24,Attempt blocked. Eric TiA© Bi (Evian Thonon Gaillard) left footed shot from outside the box is blocked.,1,,3.0,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,3,5,0,2,3,3,0,0,0,0,3,3,0,4
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,25,"Corner,  Evian Thonon Gaillard. Conceded by Paul Baysse.",2,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,3,5,0,2,3,3,0,0,0,0,3,3,0,5
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,25,Attempt missed. Sidney Govou (Evian Thonon Gaillard) header from the centre of the box misses to the left. Assisted by Ali Mmadi with a cross following a corner.,1,12.0,2.0,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,3,6,0,2,3,4,0,0,0,0,3,3,0,5
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,27,Foul by Eric TiA© Bi (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,3,6,0,2,3,4,0,0,0,0,3,4,0,5
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,27,Jonathan AyitA© (Brest) wins a free kick on the right wing.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,3,6,0,2,3,4,0,0,0,0,3,4,0,5
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,27,"Attempt missed. Paul Baysse (Brest) header from the centre of the box is close, but misses to the left. Assisted by Bruno Grougi with a cross following a set piece situation.",1,12.0,2.0,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,4,6,0,2,4,4,0,0,0,0,3,4,0,5
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,28,"Corner,  Evian Thonon Gaillard. Conceded by Johan Martial.",2,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,4,6,0,2,4,4,0,0,0,0,3,4,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,28,CA©dric Cambon (Evian Thonon Gaillard) wins a free kick in the defensive half.,8,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,4,6,0,2,4,4,0,0,0,0,3,4,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,29,Foul by Nolan Roux (Brest).,3,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,4,6,0,2,4,4,0,0,0,0,4,4,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,29,Nolan Roux (Brest) is shown the yellow card for a bad foul.,4,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,4,6,0,2,4,4,1,0,0,0,4,4,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,29,Benoit Lesoimier (Brest) wins a free kick on the left wing.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,4,6,0,2,4,4,1,0,0,0,4,4,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,30,Foul by Jerome Leroy (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,4,6,0,2,4,4,1,0,0,0,4,5,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,30,Benoit Lesoimier (Brest) wins a free kick in the attacking half.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,4,6,0,2,4,4,1,0,0,0,4,5,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,31,Foul by Aldo Angoula (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,4,6,0,2,4,4,1,0,0,0,4,6,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,32,Attempt saved. Jonathan AyitA© (Brest) header from the centre of the box is saved in the top right corner. Assisted by Bruno Grougi with a cross.,1,12.0,1.0,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,5,6,1,2,4,4,1,0,0,0,4,6,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,33,Ali Mmadi (Evian Thonon Gaillard) wins a free kick in the defensive half.,8,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,5,6,1,2,4,4,1,0,0,0,4,6,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,33,Foul by Ousmane Coulibaly (Brest).,3,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,5,6,1,2,4,4,1,0,0,0,5,6,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,35,Nolan Roux (Brest) wins a free kick on the left wing.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,5,6,1,2,4,4,1,0,0,0,5,6,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,35,Aldo Angoula (Evian Thonon Gaillard) is shown the yellow card for a bad foul.,4,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,5,6,1,2,4,4,1,1,0,0,5,6,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,35,Benoit Lesoimier (Brest) wins a free kick on the left wing.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,5,6,1,2,4,4,1,1,0,0,5,6,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,36,Foul by Sidney Govou (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,5,6,1,2,4,4,1,1,0,0,5,7,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,36,Attempt missed. Jonathan AyitA© (Brest) right footed shot from outside the box misses to the left. Assisted by Nolan Roux.,1,12.0,2.0,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,6,6,1,2,5,4,1,1,0,0,5,7,0,6
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,36,"Corner,  Evian Thonon Gaillard. Conceded by Ousmane Coulibaly.",2,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,6,6,1,2,5,4,1,1,0,0,5,7,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,37,Foul by CA©dric Cambon (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,6,6,1,2,5,4,1,1,0,0,5,8,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,37,Tripy Makonda (Brest) wins a free kick in the defensive half.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,6,6,1,2,5,4,1,1,0,0,5,8,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,38,Jonathan AyitA© (Brest) wins a free kick on the left wing.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,0-2,losing,6,6,1,2,5,4,1,1,0,0,5,8,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,38,Sidney Govou (Evian Thonon Gaillard) is shown the yellow card for a bad foul.,4,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,0-2,winning,6,6,1,2,5,4,1,2,0,0,5,8,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,39,"Goal!  Brest 1, Evian Thonon Gaillard 2. Bruno Grougi (Brest) from a free kick with a right footed shot to the high centre of the goal.",1,,1.0,1,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,1-2,losing,7,6,2,2,5,4,1,2,0,0,5,8,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,40,Nolan Roux (Brest) wins a free kick on the left wing.,8,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,1-2,losing,7,6,2,2,5,4,1,2,0,0,5,8,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,40,Foul by Brice Dja DjedjA© (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,1-2,winning,7,6,2,2,5,4,1,2,0,0,5,9,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,41,Attempt missed. Jerome Leroy (Evian Thonon Gaillard) left footed shot from outside the box is just a bit too high. Assisted by Eric TiA© Bi with a through ball.,1,12.0,2.0,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,1-2,winning,7,7,2,2,5,5,1,2,0,0,5,9,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,43,"Attempt missed. Nolan Roux (Brest) right footed shot from outside the box is close, but misses to the left. Assisted by Oscar Ewolo.",1,12.0,2.0,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,1-2,losing,8,7,2,2,6,5,1,2,0,0,5,9,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,43,Foul by Johan Martial (Brest).,3,,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,1-2,losing,8,7,2,2,6,5,1,2,0,0,6,9,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,43,Jerome Leroy (Evian Thonon Gaillard) wins a free kick on the right wing.,8,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,1-2,winning,8,7,2,2,6,5,1,2,0,0,6,9,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,45,"Goal!  Brest 2, Evian Thonon Gaillard 2. Benoit Lesoimier (Brest) right footed shot from the centre of the box to the high centre of the goal. Assisted by Romain Poyet.",1,12.0,1.0,1,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,2-2,drawing,9,7,3,2,6,5,1,2,0,0,6,9,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,46,"Offside, Brest. Bruno Grougi tries a through ball, but Jonathan AyitA© is caught offside.",9,13.0,,0,1,Brest,Evian Thonon Gaillard,2,2,2.29,3.25,3.85,2-2,drawing,9,7,3,2,6,5,1,2,0,0,6,9,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,47,"Substitution, Evian Thonon Gaillard. Mohammed Rabiu replaces Olivier Sorlin because of an injury.",7,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,2-2,drawing,9,7,3,2,6,5,1,2,0,0,6,9,0,7
M7PhlM2C/,2011-08-06,F1,2012,france,Brest,Evian Thonon Gaillard,48,Foul by Fabrice Ehret (Evian Thonon Gaillard).,3,,,0,2,Evian Thonon Gaillard,Brest,2,2,2.29,3.25,3.85,2-2,drawing,9,7,3,2,6,5,1,2,0,0,6,10,0,7
